segmentid,sessionid,segmentindex,audiofilename,duration,proceedingsfile,transcriptionfile,matched,score,language,pos_start,pos_end,proceedings_text,transcription_text,missing_start_word,missing_end_word,wrong_match,wrong_language,low_quality
548328,791,75,Stortinget-20180110-095439_2228800_2255700,26.9,data/proceedings/2018-01-10_proceedings.txt,data/transcriptions/json/2018-01-10_transcription.json,1,0.8275862068965517,bm,4108,4168,"Det vil altså si at man vurderer sensitivitet i lønnsomheten knyttet til framtidig oljepris, som igjen vil være knyttet til det man kan definere som klimarisiko, gitt at man lykkes med det internasjonale kvotesystemet for å stramme til: færre kvoter, høyere pris på CO 2 -utslipp og dermed høyere kostnader ved prosjektet – og antakeligvis lavere prising av fossile produkter.",det vil altså si at man vurderer sensitiviteten i lønnsomheten knytta til framtidig oljepris som igjen vil være knytta til det man kan definere som klimarisiko gitt altså at man lykkes med det internasjonale kvotesystemet får stramma til færre kvoter høyere eee pris på ceotoutslipp og dermed eee høyere kostnader ved prosjektet og antageligvis eee lavere prising av ee produkter,,,,,
667000,945,819,Stortinget-20190620-100039_10706100_10733500,27.4,data/proceedings/2019-06-20_proceedings.txt,data/transcriptions/json/2019-06-20_transcription.json,1,0.7419354838709677,bm,22790,22852,"Fortsatt er det fem tog per døgn – omtrent – som går fra Oslo til Trondheim, og vi får håpe at vi kommer opp i seks og sju tog igjen ganske snart, sånn som det var for få år siden. En annen ting er at kanskje den beste godslinjen, og den mest økonomiske, sammenlignet med bil, faktisk er Trondheim–Bodø. Den er lang,",fortsatt er det fem tog per døgn omtrent som går fra oslo til trondheim og vi får håp at vi kan oppi seksogsju igjen ganske snart sånn som det var for få år sia en annen ting er jo at den kanskje den beste godslinja og den mest økonomiske i forhold til å kjøre bil det er faktisk trondheim mot eee bodøg den er lang,,,,,
491525,715,655,Stortinget-20170328-095500_17298200_17323400,25.2,data/proceedings/2017-03-28_proceedings.txt,data/transcriptions/json/2017-03-28_transcription.json,1,0.88,bm,36522,36583,"sittet i regjering og forvaltet det samme systemet. Den plikten følger allerede av havrettskonvensjonens artikkel 66, som Norge har vært bundet av siden 1996. Vi har hatt en konsultasjonsavtale for sjølaksefiske med Finland via EU gjennom en avtale i Den nordatlantiske laksevernorganisasjonen for bevaring av atlantisk laks siden 2009. Men alle avgjørelser og vedtak om sjølaksefisket vil fortsatt treffes ensidig av",helga pedersen sittet i regjering og forvalte det samme systemet den plikten følger allerede av havrettskonvensjonens artikkel seksogseksti som norge har vært bundet av siden nittenseksognitti vi har hatt en konsultasjonsavtale for sjølaksefisket med finland via eu gjennom eee en avtale i den nordatlantiske organisasjonen for bevaring av atlantisk slags siden totusenogni men alle avgjørelser og alle vedtak om sjølaksefisket vil fortsatt treffes ensidig av,,,,,
90372,130,5,stortinget-20110330-095457_379000_407300,28.3,data/proceedings/2011-03-30_proceedings.txt,data/transcriptions/json/2011-03-30_transcription.json,1,0.7259259259259259,bm,123,190,"foreslås behandlet straks og innvilget. – Det anses vedtatt. Første vararepresentant for Telemark fylke, Hanne Thürmer, befinner seg for tiden utenlands, og er av den grunn forhindret fra å møte i Stortinget under representanten Geir Jørgen Bekkevolds permisjon. Vararepresentantene for Telemark fylke, Odin Adelsten Bohmann og Dag Sele, foreslås innkalt for å møte i permisjonstiden. – Det anses vedtatt. Representanten Trine Skei Grande vil framsette et representantforslag.",de få de søknadene foreslås behandla straks og innvilga og det anses vedtatt første vararepresentant for telemark fylke hanne thurmer befinner seg for tida utenlands så har det egentlig til hindra fra å møte i stortinget under representanten geir jørgen bekkevolds permisjon representantene for telemark tyrkeodin alstein bomann og dag sele foreslås innkalt for å møte i permisjonstida og det anses vedtatt representanten trine skei grande vil framsette et representantforslag,,,,,
447437,648,169,Stortinget-20160615-095515_3822500_3852400,29.9,data/proceedings/2016-06-15_proceedings.txt,data/transcriptions/json/2016-06-15_transcription.json,1,0.8780487804878049,bm,7986,8068,"Stortinget står foran en omfattende jobb med å oppsummere reformene. Om ett år skal vi ta stilling til et nytt kommune- og regionkart. Det er gjort mye bra politisk håndverk i mange kommuner for å legge til rette for større enheter. Gjennomgangsmelodien mange steder har vært at man gjør mer enn å slå sammen noen eksisterende enheter, man skaper noe helt nytt. Vi merker oss at Senterpartiet bruker enhver anledning til å snakke ned reformen, men de har selv driftige lokale unntak.",stortinget står foran en omfattende jobb med å oppsummere reformene og med et år skal vi ta stilling til nytt kommune og regionkart der er gjort mye bra politisk håndverk i mange kommuner for å legge til rette for større enheter gjennomgangsmelodien mange plasser har vært at de gjør mer enn å slå sammen noe eksisterende de skaper noe helt nytt vi merker oss qqq at senterpartiet ofte bruker enhver anledning til å snakke ned reformen men de har sjøl driftige lokale unntak,,,,,
831723,1185,377,Stortinget-20211217-085501_9863700_9892600,28.9,data/proceedings/2021-12-17_proceedings.txt,data/transcriptions/json/2021-12-17_transcription.json,1,0.7130434782608696,nn,21000,21056,"Då ville me ha vore langt betre førebudde. Så er dette mellombelse tiltak. Difor er eg fornøgd med at Hurdalsplattforma peikar på ei rekkje konkrete ting som vil gjera at straumprisane i Noreg kan halda seg låge, og at dei kan søkka. Difor er òg det budsjettet me behandlar i dag, ein god start på det.",då ville me ha vore langt betre forberedt så er dette midlertidige tiltak og derfor så er eg fornøgd med at hurdalsplatforma peiker på ein rekke konkretege konkrete ting som vil gjere at strømprisene i noreg kan haldast låge og at dei kan synka derfor er au det budsjettet ein behandlar i dag er ein god eee start på det,,,,,
554989,801,1117,Stortinget-20180213-095507_15407400_15436800,29.4,data/proceedings/2018-02-13_proceedings.txt,data/transcriptions/json/2018-02-13_transcription.json,1,0.8095238095238095,bm,34531,34590,"Å forbedre ordningen på dette tidspunktet vil gi et uheldig signal overfor de kommunene som har valgt ikke å benytte seg av tilbudet tidligere – at jo lenger en venter, jo mer tilskudd skal man få. Regjeringen vil fastsette plikt for kommunene til å tilby dagaktivitetstilbud til hjemmeboende med demens. Dette er, som flere har nevnt, en oppfølging av",å forberede ordninga på dette tidspunktet ville gi vil gi et uheldig signal overfor de kommunene som faktisk har valgt å ikke benytte seg av tilbudet tidligere at jo lenger man venter jo mer tilskudd skal man få president regjeringa vil fastsette plikt for kom kommunene til å tilby dagaktivitetstilbud til hjemmeboende med demens dette er jo ei oppfølging som flere har nevnt av anmodningsvedtaket fire ni fire,,,,,
284586,427,35,Stortinget-20140401-095501_1187500_1215100,27.6,data/proceedings/2014-04-01_proceedings.txt,data/transcriptions/json/2014-04-01_transcription.json,1,0.9285714285714286,bm,1687,1758,"Vi må sørge for at Norge er rustet til å håndtere fremtidige kriser. Vi må se hele samfunnssikkerhets- og beredskapsområdet under ett. Vi må klare å tenke mer helhetlig og sørge for at politiske vedtak omsettes til handling. Nettopp på grunn av disse prinsippene er det viktig for regjeringen at de frivillige trekkes inn på flest mulig områder for å skape god samhandling. Når det er dem som har best lokalkunnskap,",vi må sørge for at norge er rustet for å håndtere fremtidige kriser vi må se hele samfunnssikkerhets og beredskapsområdet under ett vi må klare å tenke mer helhetlig og sørge for at politiske vedtak omsettes til handling og nettopp på grunn av disse prinsippene så er det viktig for regjeringen at de frivillige trekkes inn på flest mulig områder for å skape god samhandling når det er har best lokalkunnskap,,,,,
6020,14,617,stortinget-20100302-100000_9374700_9392900,18.2,data/proceedings/2010-03-02_proceedings.txt,data/transcriptions/json/2010-03-02_transcription.json,1,0.5671641791044777,nn,19556,19582,og skal avslutte med å minne om at første anledning for Regjeringen til å gjøre noe med akkurat dette temaet er allerede i revidert nasjonalbudsjett. På,og skal avslutte med å minne om at første anledning på regjeringa til å gjere no med akkurat dette temet er allereie i revidert nasjonal budsjettd er mi tale statsråd anne strø også statsråden har ein taletid på inntil ti minutt,,,,,
838817,1194,215,Stortinget-20220121-085515_5764100_5789400,25.3,data/proceedings/2022-01-21_proceedings.txt,data/transcriptions/json/2022-01-21_transcription.json,1,0.9411764705882352,bm,12491,12550,"Det er altså rekordmange ledige jobber, og ledigheten samlet sett er svært lav. Vi må også sørge for at bedriftene våre har tilgang på folk. Høyre er enig i at koronapandemien kan vanskeliggjøre enkelte aktiviteter som skal bidra til å kvalifisere flere mennesker til jobb, f.eks. de som deltar i kvalifiseringsprogrammet, eller som har aktivitetsplikt knyttet til sin sosialhjelp.",det er altså rekordmange ledige jobber og ledigheten samlet sett er svært lav vi må også sørge for at bedriftene våre har tilgang på folk høyre er enig i at koronapandemien har eee kan vanskeliggjøre enkelte aktiviteter som skal bidra til å kvalifisere flere mennesker i jobb som deltar i for eksempel kvalifiseringsprogrammet eller som har aktivitetsplikt kno knyttet til sin sosialhjelp,,,,,
6187,14,784,stortinget-20100302-100000_11536000_11564800,28.8,data/proceedings/2010-03-02_proceedings.txt,data/transcriptions/json/2010-03-02_transcription.json,1,0.7733333333333333,bm,24460,24530,"det er ikke noe nytt i avtalen. Det er jo heller ikke riktig. Mye i IA-avtalen er nytt, men først og fremst gjør vi mer av det vi vet fungerer. Det er ikke noe hokus pokus som skal få ned sykefraværet. Det med bruk av gradert sykemelding som hovedregel tror vi er riktig, å fokusere på nærværet til arbeidsplassen selv om man er syk, det er nytt, legenes rolle skjerpes,",det er ikke noe nytt i avtalen ja det er jo heller ikke riktig president nye i iaavtalen er avnytt men først og fremst så er det nye eee er jo at det vi gjør mer av det vi vet fungerer det er ikke noe hokkus pokkus som skal få ned sjukefraværet eee det med bruk av gradert sjukemelding som hovedregel tror vi er riktig holde fokus på nærvære til arbeidsplassen selv om man er sjuk det er nytt legenes rolle eee skjerpes,,,,,
790123,1126,1024,Stortinget-20210504-095445_26902500_26920000,17.5,data/proceedings/2021-05-04_proceedings.txt,data/transcriptions/json/2021-05-04_transcription.json,1,0.9014084507042254,bm,55740,55774,"Det er en rimelig presis beskrivelse av hva vi virkelig trenger i det offentlige, hva vi trenger ikke minst i politiet, at en her går inn på en ledelsesreform som gir tillit, ansvar, myndighet,",sitat slutt president det er rimelig presis beskrivelse av hva vi virkelig trenger i det offentlige hva vi trenger ikke minst i politiet at den her går inn på en ledelsesreform som gir altså tillit ansvar myndighet,,,,,
263154,388,1543,Stortinget-20131126-095505_17538600_17565300,26.7,data/proceedings/2013-11-26_proceedings.txt,data/transcriptions/json/2013-11-26_transcription.json,1,0.6050420168067228,bm,38807,38867,Vi skulle gjerne ha sørget for at vi mottok mange flere kvoteflyktninger. Det har vi blitt nedstemt på hvert eneste år under den rød-grønne regjeringa. Konklusjonen min er at neste år mottar vi 500 flere enn vi gjorde i fjor med den rød-grønne regjeringa. Jeg har tradisjonelt oppfattet Venstre som et parti som er svært opptatt av småbedriftenes ve og,vi skulle gjerne ha sørga for at vi hadde mange flere kvoteflyktninger og det har jo blitt nedstemt på hvert eneste år under den rødgrønne regjeringa konklusjonen min er at de neste år så mottar vi fem hundre flere enn den rødgrønne regjeringa gjorde i fjorneste replikant er representanten geir pollestad og deretter torgeir knag fylkesnes pollestad vær så god,,,,,
277650,414,208,Stortinget-20140212-095500_5707200_5731000,23.8,data/proceedings/2014-02-12_proceedings.txt,data/transcriptions/json/2014-02-12_transcription.json,1,0.7079646017699115,bm,11664,11719,"Fremskrittspartiet har lovet hurtigere framdrift av veiprosjekter. Hva er grunnen til at bypakka for Nedre Glomma-regionen ikke sendes Stortinget denne våren?» Som representanten burde være kjent med etter at hans parti selv har sittet i regjering i åtte år, er det innført ganske mange omfattende prosesser når en planlegger å bygge veier og innføre bypakker.",fremskrittspartiet lovet hurtigere framdrift av veiprosjekter hva er grunnen til at bypakka fra nedre glåmaregion ikke sender stortinget i vår statsråd ketil solvikolsen takk president som representanten burde være kjent midt at hans parti selv altså de regjering gjort og så er det innført ganske mange omfattende prosesser når en planlegger og skal bygge veier og innføre bypakker,,,,,
